,osm_id,highway,permlanes,lit,maxspeed,name,oneway,length,freespeed,modes,pav,obst,cross,x_start,y_start,x_end,y_end,capacity,id,inf,geometry,from1,to1
4810,167907745,secondary,2,yes,,Βασιλέως Αλεξάνδρου,0,99.437,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,478073.5447,4202611.801,478073.5447,4202531.57,1200.0,4811,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (478014.8681090257 4202611.801861437, 478073.5446572378 4202531.57052336)",999.0,999.0
4811,167907746,primary,4,yes,50,Ελευθερίου Βενιζέλου,0,98.187,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476340.1658,4203383.109,476365.4269,4203464.894,1200.0,4812,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476394.4242604424 4203383.109667534, 476365.42687136575 4203426.431469283, 476347.6324891445 4203453.333339802, 476343.96849729714 4203458.802783767, 476340.1657840323 4203464.89396786)",999.0,999.0
4812,167920332,primary,3,yes,60,Βασιλίσσης Σοφίας,0,57.745,60.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,477982.0232,4203092.114,477982.0232,4203053.272,1200.0,4813,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (478024.72219042305 4203092.114231003, 477982.0231659922 4203053.272613109)",999.0,999.0
4813,167920332,primary,3,yes,60,Βασιλίσσης Σοφίας,0,50.745,60.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,477944.0364,4203053.272,477944.0364,4203019.655,1200.0,4814,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (477982.0231659922 4203053.272613109, 477944.03641686373 4203019.655587006)",999.0,999.0
4814,167920360,primary,4,yes,50,Ελευθερίου Βενιζέλου,0,0.001,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476630.6024,4203032.953,476630.6024,4203032.954,1200.0,4815,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476630.60286933027 4203032.9538769135, 476630.6023883639 4203032.954520485)",999.0,999.0
4815,167920360,primary,4,yes,50,Ελευθερίου Βενιζέλου,0,42.862,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476654.7179,4202952.633,476653.5221,4202995.272,1200.0,4816,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476650.6974337175 4202952.633815356, 476653.5221099366 4202976.225585045, 476654.7178786816 4202995.272887966)",999.0,999.0
4816,167920360,primary,4,yes,50,Ελευθερίου Βενιζέλου,0,44.897,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476630.6029,4202995.272,476652.7127,4203032.953,1200.0,4817,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476654.7178786816 4202995.272887966, 476652.71268334857 4203000.4933844255, 476648.4545006583 4203007.173762426, 476637.99473375856 4203022.759109079, 476635.39703262306 4203026.538897942, 476630.60286933027 4203032.9538769135)",999.0,999.0
4817,168257164,residential,1,,,Πλατεία Ανοίξεως,0,59.425,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474153.9716,4202711.857,474117.7393,4202750.883,1200.0,4818,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474109.18768016074 4202711.857729488, 474117.73930803203 4202719.28690114, 474153.9716418388 4202750.883522803)",999.0,999.0
4818,168257165,residential,1,,,Παράλου,1,70.491,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474290.4054,4202918.677,474348.4186,4202913.846,1200.0,4819,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474359.97972165927 4202918.677513009, 474348.4186124936 4202920.522099547, 474335.5634480196 4202921.405443229, 474322.99198346183 4202920.324042644, 474309.84700982366 4202918.401204944, 474290.40536348027 4202913.846273977)",999.0,999.0
4819,168257166,residential,1,,,Στρατονίκης,0,79.183,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474390.6009,4202877.976,474390.6009,4202956.887,1200.0,4820,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474396.76687592507 4202877.976107612, 474390.60092633456 4202956.8878137395)",999.0,999.0
4820,168257166,residential,1,,,Στρατονίκης,0,59.14,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474385.9893,4202956.887,474386.6314,4203015.825,1200.0,4821,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474390.60092633456 4202956.8878137395, 474386.6314289882 4203007.690237746, 474385.9892788313 4203015.825137694)",999.0,999.0
4821,168257167,residential,1,,,Γαργηττίων,0,80.942,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474420.9501,4203193.126,474420.9501,4203113.777,1200.0,4822,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474436.7681359206 4203193.126419212, 474420.9501245464 4203113.777166928)",999.0,999.0
4822,168257167,residential,1,,,Γαργηττίων,0,97.771,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474403.9551,4203113.777,474403.9551,4203017.533,1200.0,4823,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474420.9501245464 4203113.777166928, 474403.95507153624 4203017.533378251)",999.0,999.0
4823,168257168,residential,1,,,Αλκυόνεως,1,23.504,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474294.4035,4202853.666,474294.4035,4202835.789,1200.0,4824,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474279.15972998785 4202853.6669035945, 474294.4035111679 4202835.789011195)",999.0,999.0
4824,168257168,residential,1,,,Αλκυόνεως,1,72.185,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474342.057,4202835.789,474342.057,4202781.605,1200.0,4825,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474294.4035111679 4202835.789011195, 474342.05699242896 4202781.60584291)",999.0,999.0
4825,168484846,secondary,2,,,Ούλωφ Πάλμε,0,41.665,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,478625.6131,4202428.374,478625.6131,4202452.807,1200.0,4826,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (478591.88367774105 4202428.374132938, 478625.6131351219 4202452.807172527)",999.0,999.0
4826,168484846,secondary,2,,,Ούλωφ Πάλμε,0,24.394,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,478645.3684,4202452.807,478645.3684,4202467.102,1200.0,4827,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (478625.6131351219 4202452.807172527, 478645.36844895064 4202467.102168119)",999.0,999.0
4827,168725546,primary,2,yes,,28ης Οκτωβρίου,0,35.391,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476222.5382,4204405.674,476221.6298,4204440.326,1200.0,4828,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476215.41314385383 4204405.6739993915, 476221.6297730074 4204435.913091821, 476222.53820041 4204440.326421946)",999.0,999.0
4828,168725546,primary,2,yes,,28ης Οκτωβρίου,0,4.576,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476223.4644,4204440.326,476223.4644,4204444.806,1200.0,4829,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476222.53820041 4204440.326421946, 476223.46438127774 4204444.806273081)",999.0,999.0
4829,168725548,primary,3,yes,,Μάρνη,0,32.461,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476090.1984,4204293.982,476088.148,4204313.39,1200.0,4830,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476064.19344204944 4204293.982854433, 476088.1479513494 4204311.865489168, 476090.19840821956 4204313.390689532)",999.0,999.0
4830,168725548,primary,3,yes,,Μάρνη,0,9.168,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476097.4242,4204313.39,476097.4242,4204319.028,1200.0,4831,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476090.19840821956 4204313.390689532, 476097.42416796216 4204319.028326876)",999.0,999.0
4831,168725549,primary,3,yes,50,Πλατεία Ομονοίας,0,36.095,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475948.8464,4203832.105,475971.8982,4203826.549,1200.0,4832,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475984.00713667396 4203832.1058010245, 475971.89820073155 4203832.474018684, 475958.13986505166 4203830.372809089, 475948.84639365354 4203826.549883212)",999.0,999.0
4832,168725549,primary,3,yes,50,Πλατεία Ομονοίας,0,34.067,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475919.1817,4203826.549,475942.8908,4203811.558,1200.0,4833,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475948.84639365354 4203826.549883212, 475942.8907914837 4203823.005685982, 475937.6277031421 4203819.037843909, 475932.7344463596 4203815.412879429, 475927.50978637795 4203812.576658065, 475922.8781714618 4203811.336436123, 475919.18170045305 4203811.558066938)",999.0,999.0
4833,168725561,secondary,2,,,3ης Σεπτεμβρίου,0,26.121,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476069.3698,4204293.982,476069.147,4204319.575,1200.0,4834,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476064.19344204944 4204293.982854433, 476069.1470390411 4204318.467010678, 476069.3697952609 4204319.575899283)",999.0,999.0
4834,168725561,secondary,2,,,3ης Σεπτεμβρίου,0,4.72,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476070.3053,4204319.575,476070.3053,4204324.199,1200.0,4835,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476069.3697952609 4204319.575899283, 476070.30527391104 4204324.199945692)",999.0,999.0
4835,168725561,secondary,2,,,3ης Σεπτεμβρίου,0,74.074,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476084.9789,4204324.199,476084.9789,4204396.776,1200.0,4836,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476070.30527391104 4204324.199945692, 476084.9789206574 4204396.776449276)",999.0,999.0
4836,168725561,secondary,2,,,3ης Σεπτεμβρίου,0,74.097,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476099.6612,4204396.776,476091.6341,4204469.375,1200.0,4837,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476084.9789206574 4204396.776449276, 476091.6341137232 4204429.699250189, 476098.82375422894 4204465.250107188, 476099.6611589534 4204469.375151124)",999.0,999.0
4837,168737311,primary,3,yes,,28ης Οκτωβρίου,0,65.731,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476117.0878,4204003.26,476127.0987,4203938.766,1200.0,4838,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476129.64822170493 4204003.260579312, 476127.09872826404 4203990.1754519, 476122.9624511147 4203968.939841074, 476118.8439415663 4203947.781848818, 476117.0877930819 4203938.7664194275)",999.0,999.0
4838,168737311,primary,3,yes,,28ης Οκτωβρίου,0,81.36,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476085.6899,4203857.25,476095.3448,4203777.42,1200.0,4839,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476101.22850144573 4203857.250490763, 476095.34477659303 4203827.032733628, 476093.81137568876 4203819.137294446, 476089.66595497396 4203797.835159184, 476087.82063686394 4203788.376182538, 476085.68994590314 4203777.4201626945)",999.0,999.0
4839,168737311,primary,3,yes,,28ης Οκτωβρίου,0,61.468,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476105.356,4203938.766,476116.4102,4203878.452,1200.0,4840,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476117.0877930819 4203938.7664194275, 476116.41015287966 4203935.240062339, 476109.62622675113 4203900.420331565, 476105.35601027193 4203878.452827179)",999.0,999.0
4840,168737311,primary,3,yes,,28ης Οκτωβρίου,0,21.609,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476101.2285,4203878.452,476101.2285,4203857.25,1200.0,4841,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476105.35601027193 4203878.452827179, 476101.22850144573 4203857.250490763)",999.0,999.0
4841,168807552,trunk_link,1,yes,30,,0,30.066,30.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,475307.3046,4201255.581,475324.8212,4201238.405,1200.0,4842,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475330.60710905644 4201255.581244154, 475324.8211680428 4201253.667998232, 475319.69295915414 4201251.386638923, 475315.5304033036 4201248.891576214, 475312.7032793215 4201246.459082797, 475309.87349160697 4201243.13897261, 475307.8606884016 4201239.8275082605, 475307.3045965927 4201238.405227783)",999.0,999.0
4842,168807552,trunk_link,1,yes,30,,0,11.002,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475304.8203,4201238.405,475306.2141,4201227.787,1200.0,4843,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475307.3045965927 4201238.405227783, 475306.2141347552 4201235.616224772, 475305.1937053526 4201232.21302192, 475304.82558822853 4201229.562344302, 475304.820265315 4201227.787862807)",999.0,999.0
4843,168807552,trunk_link,1,yes,30,,0,12.264,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475307.9388,4201227.787,475304.8177,4201216.094,1200.0,4844,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475304.820265315 4201227.787862807, 475304.81773359596 4201226.943871989, 475305.0036696685 4201224.502343514, 475305.35734274436 4201222.33769494, 475305.9486292861 4201220.316572829, 475307.9388422138 4201216.09438122)",999.0,999.0
4844,168807553,secondary,3,yes,,Βασιλίσσης Όλγας,0,62.953,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,476445.8386,4202318.695,476399.5699,4202285.533,1200.0,4845,4: Shared space,"LINESTRING (476392.4779715242 4202318.695101338, 476399.56987365504 4202313.870488979, 476420.2132005407 4202299.387405409, 476433.0339020828 4202292.194205472, 476445.83858326287 4202285.53364745)",999.0,999.0
4845,168904428,tertiary,1,yes,,Χαριλάου Τρικούπη,0,12.27,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477522.8009,4204375.798,477522.8009,4204387.74,1200.0,4846,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (477520.00222837005 4204375.798801072, 477522.80090421496 4204387.74085126)",999.0,999.0
4846,168904430,primary,4,yes,50,Ελευθερίου Βενιζέλου,1,28.05,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476256.5842,4203565.514,476256.5842,4203588.958,1200.0,4847,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476271.9641477031 4203565.514367462, 476256.5842304296 4203588.958829779)",999.0,999.0
4847,168904431,residential,1,yes,,Καβαλλότι,0,29.812,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475831.5867,4202014.245,475831.5867,4202015.345,1200.0,4848,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475801.8068079186 4202014.245750401, 475831.5867395423 4202015.345460368)",999.0,999.0
4848,168904433,primary,3,yes,50,Αλεξάνδρας,0,38.472,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,477557.4385,4204375.798,477557.4385,4204366.997,1200.0,4849,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (477520.00222837005 4204375.798801072, 477557.43853939633 4204366.997863115)",999.0,999.0
4849,168904433,primary,3,yes,50,Αλεξάνδρας,0,59.41,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,477615.2518,4204366.997,477615.2518,4204353.415,1200.0,4850,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (477557.43853939633 4204366.997863115, 477615.2517549528 4204353.415024861)",999.0,999.0
4850,168904437,tertiary,2,,,Πετμεζά,1,37.917,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475976.0618,4201862.46,475976.0618,4201835.089,1200.0,4851,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475949.8428174751 4201862.460552612, 475976.0617870508 4201835.089496942)",999.0,999.0
4851,168904437,tertiary,2,,,Πετμεζά,1,52.46,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476012.3431,4201835.089,476003.218,4201797.226,1200.0,4852,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475976.0617870508 4201835.089496942, 476003.21795648354 4201806.739407391, 476006.66834237275 4201803.145560951, 476012.3430703683 4201797.2263117945)",999.0,999.0
4852,168904438,tertiary,1,,,Προπυλαίων,0,64.426,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475662.7345,4202143.635,475662.7345,4202079.541,1200.0,4853,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475656.45051599713 4202143.635395783, 475662.7344799188 4202079.541265482)",999.0,999.0
4853,168904438,tertiary,1,,,Προπυλαίων,0,71.185,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475667.6016,4202079.541,475667.6016,4202008.55,1200.0,4854,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475662.7344799188 4202079.541265482, 475667.6015525863 4202008.550039567)",999.0,999.0
4854,168904439,residential,1,,,Προπυλαίων,0,46.149,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475675.3763,4201936.072,475675.3763,4201890.04,1200.0,4855,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475672.3589179589 4201936.072375044, 475675.37626426766 4201890.040031954)",999.0,999.0
4855,168904439,residential,1,,,Προπυλαίων,0,20.838,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475668.9631,4202008.55,475668.9631,4201987.764,1200.0,4856,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475667.6015525863 4202008.550039567, 475668.96307056234 4201987.764460213)",999.0,999.0
4856,168904439,residential,1,,,Προπυλαίων,0,33.143,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475671.1316,4201987.764,475671.1316,4201954.705,1200.0,4857,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475668.96307056234 4201987.764460213, 475671.13155820925 4201954.705061479)",999.0,999.0
4857,168904439,residential,1,,,Προπυλαίων,0,18.68,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475672.3589,4201954.705,475672.3589,4201936.072,1200.0,4858,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475671.13155820925 4201954.705061479, 475672.3589179589 4201936.072375044)",999.0,999.0
4858,168914458,secondary,4,yes,,Ακαδημίας,0,94.707,40.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,2: with pedestrian crossing controlled by traffic lights,476664.0709,4203368.751,476659.8563,4203289.383,1200.0,4859,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476612.4633044905 4203368.751083222, 476659.8562521273 4203295.864369054, 476664.0709464125 4203289.383832435)",999.0,999.0
4859,168914459,secondary,4,yes,,Ακαδημίας,0,57.323,40.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,2: with pedestrian crossing controlled by traffic lights,476519.5179,4203561.239,476503.0059,4203512.312,1200.0,4860,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476489.6932350075 4203561.239033232, 476503.00588687527 4203539.398648655, 476512.9008427905 4203523.171191863, 476515.15605140093 4203519.4700044505, 476519.51787727425 4203512.312153234)",999.0,999.0
